timestamp,X,CS,U
11.0,"[3.9317547525470147, 45.25509471182144, -115.06852704780704, 0.007910144059775064, -0.0016317172916724355, -0.011704724466462667]","[-141.70770864274982, 0.008076687462464892]","[0.4119718309859158, 0.5269565217391304, 0.5, 0.1625, 0.6625000000000001, 0.1625, 0.3374999999999999]"
11.5,"[3.9317547319425477, 45.25509469441785, -115.07437941004027, 0.009408269803241246, -0.0017097730503140324, -0.01224523050639948]","[-143.27589488409268, 0.009562367100993417]","[0.44366197183098616, 0.5373913043478261, 0.5, 0.175, 0.675, 0.175, 0.3249999999999999]"
12.0,"[3.931754707067272, 45.255094674390776, -115.08050202529347, 0.011125935427977783, -0.0017885180663015398, -0.012821711330812674]","[-144.62561674509763, 0.01126877260490326]","[0.47535211267605654, 0.5478260869565218, 0.5, 0.1875, 0.6875000000000001, 0.1875, 0.3124999999999999]"
12.5,"[3.9317546772785077, 45.25509465138641, -115.08691288095889, 0.013084273882603357, -0.001868029477503459, -0.013440448296086907]","[-145.78720653903235, 0.013216949616450771]","[0.507042253521127, 0.5582608695652175, 0.5, 0.2, 0.7000000000000001, 0.2, 0.2999999999999999]"
13.0,"[3.931754641871832, 45.25509462501667, -115.09363310510693, 0.015305498873861144, -0.0019483985261198778, -0.014108030724287454]","[-146.78793068854935, 0.015429016578977122]","[0.5387323943661972, 0.5686956521739132, 0.5, 0.2125, 0.7125000000000001, 0.2125, 0.28749999999999987]"
13.5,"[3.9317546000779613, 45.25509459485737, -115.10068712046906, 0.017812915049867168, -0.0020297311884497843, -0.014831347184198996]","[-147.65160319959122, 0.01792818315589034]","[0.5704225352112676, 0.5791304347826087, 0.5, 0.225, 0.7250000000000001, 0.225, 0.27499999999999986]"
14.0,"[3.9317545510596186, 45.255094560446324, -115.10810279406117, 0.020630927567361186, -0.00211214878275023, -0.015617577057282532]","[-148.39865915909618, 0.02073876430191001]","[0.602112676056338, 0.5895652173913044, 0.5, 0.2375, 0.7375000000000002, 0.2375, 0.26249999999999984]"
14.5,"[3.93175449390836, 45.25509452128155, -115.11591158258982, 0.02378505103979857, -0.0021957885565645416, -0.01647418238601033]","[-149.04644758282396, 0.023886191415773313]","[0.6338028169014084, 0.6000000000000001, 0.5, 0.25, 0.7500000000000002, 0.25, 0.24999999999999983]"
15.0,"[3.931754427641411, 45.255094476819295, -115.12414867378283, 0.027301917863211136, -0.0022808042549342087, -0.017408900002670917]","[-149.60960635098252, 0.027397021499769886]","[0.6654929577464788, 0.6104347826086958, 0.5, 0.2625, 0.7625000000000002, 0.2625, 0.23749999999999982]"
15.5,"[3.9317543511984563, 45.255094426472084, -115.13285312378416, 0.031209285916852632, -0.0023673666709507508, -0.01842973393738203]","[-150.10044612681716, 0.03129894490864803]","[0.6971830985915491, 0.6208695652173915, 0.5, 0.275, 0.7750000000000001, 0.275, 0.2249999999999998]"
16.0,"[3.9317542634384446, 45.255094369606795, -115.14206799075285, 0.03553604563573084, -0.0024556641801497968, -0.01954494810470862]","[-150.5293078193176, 0.03562079204608476]","[0.7288732394366195, 0.6313043478260871, 0.5, 0.2875, 0.7875000000000002, 0.2875, 0.2124999999999998]"
16.5,"[3.9317541631363713, 45.25509430554264, -115.1518404648052, 0.04031222645221318, -0.0025459032602997704, -0.02076305926895546]","[-150.9048789723579, 0.040392539223788854]","[0.7605633802816899, 0.6417391304347827, 0.5, 0.3, 0.8000000000000002, 0.3, 0.1999999999999998]"
17.0,"[3.9317540489800535, 45.255094233549144, -115.16222199443968, 0.04556900260397617, -0.002638308998191933, -0.02209283028888824]","[-151.23446578320903, 0.04564531380866088]","[0.7922535211267603, 0.6521739130434784, 0.5, 0.3125, 0.8125000000000002, 0.3125, 0.18749999999999978]"
17.5,"[3.9317539195669164, 45.25509415284395, -115.17326840958411, 0.05133869830565124, -0.0027331255850970315, -0.02354326364333328]","[-151.52422280068183, 0.05141139872812828]","[0.8239436619718307, 0.6626086956521741, 0.5, 0.325, 0.8250000000000002, 0.325, 0.17499999999999977]"
18.0,"[3.9317537734007715, 45.255094062590935, -115.18504004140577, 0.05765479228160117, -0.0028306168026163837, -0.025123595239812734]","[-151.77934481407078, 0.05772423637015765]","[0.855633802816901, 0.6730434782608697, 0.5, 0.3375, 0.8375000000000002, 0.3375, 0.16249999999999976]"
18.5,"[3.9317536088886014, 45.255093961897806, -115.19760183902568, 0.06455192165734133, -0.0029310665007218004, -0.026843288509088743]","[-152.00422612202152, 0.06461843189436886]","[0.8873239436619714, 0.6834782608695654, 0.5, 0.35, 0.8500000000000003, 0.35, 0.14999999999999974]"
19.0,"[3.931753424337361, 45.255093849814095, -115.21102348328023, 0.07206588520720042, -0.003034779069849198, -0.02871202878921514]","[-152.20259224011747, 0.07212975595896733]","[0.9190140845070418, 0.6939130434782611, 0.5, 0.3625, 0.8625000000000003, 0.3625, 0.13749999999999976]"
19.5,"[3.9317532179507957, 45.255093725328756, -115.22537949767484, 0.0802336459558946, -0.0031420799089849813, -0.030739718003427865]","[-152.37760867253056, 0.08029514686162725]","[0.9507042253521122, 0.7043478260869567, 0.5, 0.375, 0.8750000000000001, 0.375, 0.1249999999999998]"
20.0,"[3.931752987826274, 45.255093587367966, -115.24074935667656, 0.08909333313176859, -0.003253315891762097, -0.03293646963694369]","[-152.53197070275198, 0.08915271208897622]","[0.9823943661971826, 0.7147826086956524, 0.5, 0.3875, 0.8875000000000002, 0.3875, 0.11249999999999984]"
20.5,"[3.9317527319516503, 45.25509343479269, -115.25721759149502, 0.09845929941321603, -0.0033688558326639617, -0.03531260401848006]","[-152.66797759026804, 0.09851691646901357]","[1.0000000123115917, 0.725217391304348, 0.5, 0.4, 0.9000000000000002, 0.4, 0.09999999999999985]"
21.0,"[3.9317524488613405, 45.25509326675774, -115.27487389350425, 0.10806147030422046, -0.0034890933904776484, -0.037878669240815496]","[-152.7831305453767, 0.10811778362969432]","[1.0000000123115917, 0.7356521739130437, 0.5, 0.4125, 0.9125000000000001, 0.4125, 0.08749999999999988]"
21.5,"[3.9317521378835947, 45.25509308284769, -115.29381322812466, 0.11790092756538308, -0.003614447989735736, -0.04064544058234364]","[-152.8757999921306, 0.11795631799546903]","[1.0000000123115917, 0.7460869565217394, 0.5, 0.425, 0.925, 0.425, 0.07499999999999991]"
22.0,"[3.931751798345873, 45.25509288264119, -115.31413594841582, 0.12797872399263904, -0.0037453619892299523, -0.043623880993710076]","[-152.95023982024628, 0.12803351721800996]","[1.0000000123115917, 0.7565217391304351, 0.5, 0.4375, 0.9375000000000001, 0.4375, 0.06249999999999994]"
22.5,"[3.931751429575155, 45.255092665710706, -115.33594788891267, 0.13829588355536532, -0.003882300978379755, -0.04682513599795766]","[-153.009552589479, 0.1383503656274384]","[1.0000000123115917, 0.7669565217391306, 0.5, 0.45, 0.9500000000000001, 0.45, 0.04999999999999997]"
23.0,"[3.9317510308982584, 45.25509243162215, -115.35936045691166, 0.14885340153474433, -0.00402575406005057, -0.050260528744201574]","[-153.05604288637173, 0.14890783002990754]","[1.0000000123115917, 0.7773913043478263, 0.5, 0.4625, 0.9625, 0.4625, 0.0375]"
23.5,"[3.9317506016421926, 45.25509217993444, -115.38449072128377, 0.15965224466240677, -0.004176234120315929, -0.053941555210777786]","[-153.09144750701373, 0.15970685695101725]","[1.0000000123115917, 0.787826086956522, 0.5, 0.475, 0.9749999999999999, 0.475, 0.025000000000000022]"
24.0,"[3.9317501411345193, 45.25509191019912, -115.41146149888915, 0.17069335125937649, -0.0043342780856447305, -0.05787987955393056]","[-153.11708978745912, 0.17074837079949134]","[1.0000000123115917, 0.7982608695652177, 0.5, 0.4875, 0.9874999999999999, 0.4875, 0.012500000000000051]"
24.5,"[3.931749648703735, 45.25509162195992, -115.44040143866613, 0.18197763137534131, -0.004500447167982218, -0.06208732959822347]","[-153.1339857154905, 0.1820332726335804]","[1.0000000123115917, 0.8086956521739134, 0.5, 0.5, 1.0, 0.5, 7.930164461608261e-17]"
25.0,"[3.9317491236796758, 45.25509131475225, -115.47144510346523, 0.19350596692827282, -0.004675327098173235, -0.06643884340864863]","[-153.14291851840025, 0.19356243933243023]","[1.0000000123115333, 0.819130434782609, 0.5, 0.5125, 1.0000000026418003, 0.5125, -2.63940337839687e-09]"
25.5,"[3.9317485653939435, 45.25509098810271, -115.50466452516956, 0.2052792118444251, -0.004859202506468451, -0.07093692636968431]","[-153.14449213211063, 0.2053367153347575]","[1.0000000123115333, 0.8295652173913046, 0.5, 0.525, 1.0000000026418003, 0.525, -2.63940337839687e-09]"
26.0,"[3.9317479731794105, 45.255090641530174, -115.54013298835439, 0.21729819218548546, -0.005052362449220675, -0.07558401901725394]","[-153.13932962299577, 0.2173569200494856]","[1.0000000123115333, 0.8400000000000002, 0.5, 0.5375, 1.0000000026418003, 0.5375, -2.63940337839687e-09]"
26.5,"[3.931747346370533, 45.255090274545466, -115.57792499786302, 0.22956370628875872, -0.005255100242356882, -0.08038249907550053]","[-153.1279327940587, 0.22962384746273348]","[1.0000000123115333, 0.8504347826086959, 0.5, 0.55, 1.0000000026418003, 0.55, -2.63940337839687e-09]"
27.0,"[3.931746684303656, 45.255089886651135, -115.61811624740078, 0.2420765249077908, -0.0054677133012288855, -0.08533468346656085]","[-153.11070705127034, 0.24213826587339865]","[1.0000000123115333, 0.8608695652173916, 0.5, 0.5625, 1.0000000026418003, 0.5625, -2.63940337839687e-09]"
27.5,"[3.9317459863173667, 45.255089477341, -115.66078358913407, 0.25483739135345546, -0.005690502986734211, -0.09044283026653745]","[-153.08798035395338, 0.25490091772309537]","[1.0000000123115333, 0.8713043478260872, 0.5, 0.575, 1.0000000026418003, 0.575, -2.63940337839687e-09]"
28.0,"[3.931745251752811, 45.25508904609992, -115.70600500426734, 0.2678470216355268, -0.005923774457528386, -0.0957091406091882]","[-153.0600178287842, 0.26791251949628264]","[1.0000000123115333, 0.8817391304347829, 0.5, 0.5875, 1.0000000026418003, 0.5875, -2.63940337839687e-09]"
28.5,"[3.9317444799540606, 45.255088592403354, -115.75385957457193, 0.2811061046047603, -0.006167836528154782, -0.10113576053881028]","[-153.02703316285954, 0.2811737616732765]","[1.0000000123115333, 0.8921739130434786, 0.5, 0.6, 1.0000000026418003, 0.6, -2.63940337839687e-09]"
29.0,"[3.9317436702684634, 45.25508811571706, -115.80442745484133, 0.29461530209550435, -0.006423001532923021, -0.10672478281375625]","[-152.98919757563738, 0.29468530872358945]","[1.0000000123115333, 0.9026086956521742, 0.5, 0.6125, 1.0000000026418003, 0.6125, -2.63940337839687e-09]"
29.5,"[3.931742822047019, 45.255087615496706, -115.85778984624821, 0.30837524906886504, -0.006689585195371792, -0.11247824866198138]","[-152.9466469504552, 0.3084477991303726]","[1.0000000123115333, 0.9130434782608698, 0.5, 0.625, 1.0000000026418003, 0.625, -2.63940337839687e-09]"
30.0,"[3.9317419346447706, 45.255087091187484, -115.9140289705792, 0.3223865537564447, -0.006967906503156136, -0.11839814948998524]","[-152.8994875499304, 0.3224618454391058]","[1.0000000123114599, 0.9234782608695655, 0.5, 0.6375, 1.0000000026418379, 0.6375, -2.639330500185468e-09]"
30.5,"[3.931741007421181, 45.25508654222369, -115.9732280453242, 0.33664979780468457, -0.007258287588207277, -0.12448642854647705]","[-152.84780063675757, 0.33672803432540055]","[1.0000000123114599, 0.9339130434782612, 0.5, 0.65, 1.0000000026418379, 0.65, -2.639330500185468e-09]"
31.0,"[3.9317400397405664, 45.255085968028354, -116.03547125959744, 0.3511655364198162, -0.007561053612009598, -0.13074498254206018]","[-152.79164623288614, 0.3512469266780009]","[1.0000000123114599, 0.9443478260869569, 0.5, 0.6625, 1.0000000026418379, 0.6625, -2.639330500185468e-09]"
31.5,"[3.9317390309725, 45.25508536801281, -116.10084375086848, 0.3659342985134613, -0.007876532655854952, -0.13717566322620364]","[-152.73106620390075, 0.3660190576940192]","[1.0000000123114599, 0.9547826086956526, 0.5, 0.675, 1.0000000026418379, 0.675, -2.639330500185468e-09]"
32.0,"[3.9317379804922563, 45.25508474157625, -116.16943158248158, 0.3809565868488925, -0.008205055615931059, -0.14378027892273806]","[-152.66608680262013, 0.381044936984102]","[1.0000000123114599, 0.9652173913043481, 0.5, 0.6875, 1.0000000026418379, 0.6875, -2.639330500185468e-09]"
32.5,"[3.931736887681253, 45.25508408810534, -116.24132172194294, 0.3962328781879784, -0.008546956103108747, -0.15056059602508903]","[-152.59672078106038, 0.3963250486857446]","[1.0000000123114599, 0.9756521739130438, 0.5, 0.7, 1.0000000026418379, 0.7, -2.639330500185468e-09]"
33.0,"[3.931735751927526, 45.255083406973704, -116.31660201995548, 0.4117636234388348, -0.008902570347296968, -0.15751834045243585]","[-152.52296915514475, 0.41185985158335975]","[1.0000000123114599, 0.9860869565217395, 0.5, 0.7125, 1.0000000026418379, 0.7125, -2.639330500185468e-09]"
33.5,"[3.931734572626196, 45.255082697541496, -116.39536119018169, 0.42754924780420245, -0.009272237106239378, -0.1646551990679626]","[-152.44482268558824, 0.4276497792340055]","[1.0000000123114599, 0.9965217391304352, 0.5, 0.725, 1.0000000026418379, 0.725, -2.639330500185468e-09]"
34.0,"[3.931733349179968, 45.255081959154964, -116.47768878971567, 0.44335962524049793, -0.009656297578631129, -0.1719728210603492]","[-152.36226312796347, 0.44346476903619053]","[1.0000000123114599, 0.9999999891664367, 0.5, 0.7375, 1.0000000026418379, 0.7375, -2.639330500185468e-09]"
34.5,"[3.9317320816671044, 45.25508119153058, -116.56367520024584, 0.4590796318098144, -0.010055093438924016, -0.1794727996734774]","[-152.27461609351334, 0.4591897355633075]","[1.0000000123114599, 0.9999999891664367, 0.5, 0.75, 1.0000000026418379, 0.75, -2.639330500185468e-09]"
35.0,"[3.9317307705068627, 45.25508039456614, -116.65341160008258, 0.47470975110298924, -0.010468966927838285, -0.1871566761667722]","[-152.1815919017399, 0.4748251752601142]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.7625, 1.000000002640679, 0.7625, -2.639314164046677e-09]"
35.5,"[3.9317294161244547, 45.25507956814865, -116.74698993816597, 0.4902504645698836, -0.010898261469139544, -0.1950259490587131]","[-152.0832260923094, 0.49037158371385714]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.775, 1.000000002640679, 0.775, -2.639314164046677e-09]"
36.0,"[3.931728018951289, 45.255078712154166, -116.84450291269533, 0.5057022515325206, -0.011343321568377704, -0.20308207544614112]","[-151.97953537069117, 0.5058294555967103]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.7875, 1.000000002640679, 0.7875, -2.639314164046677e-09]"
36.5,"[3.931726579425221, 45.25507782644769, -116.9460439504184, 0.5210655891882713, -0.011804492715586758, -0.2113264722874511]","[-151.87052063917835, 0.5211992846161558]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.8, 1.000000002640679, 0.8, -2.639314164046677e-09]"
37.0,"[3.9317250979908027, 45.255076910882984, -117.05170718656213, 0.5363409526156934, -0.01228212129188433, -0.21976051765078092]","[-151.7561694468317, 0.5364815634820437]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.8125, 1.000000002640679, 0.8125, -2.639314164046677e-09]"
37.5,"[3.9317235750995523, 45.25507596530251, -117.16158744538753, 0.5515288147804985, -0.012776554479866363, -0.228385551928389]","[-151.63645798337663, 0.5516767838848744]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.825, 1.000000002640679, 0.825, -2.639314164046677e-09]"
38.0,"[3.9317220112102147, 45.25507498953727, -117.27578022135174, 0.5667058841475874, -0.013288140177705294, -0.23720287901837472]","[-151.51135271525743, 0.5668616531367077]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.8375, 1.000000002640679, 0.8375, -2.639314164046677e-09]"
38.5,"[3.931720406570108, 45.25507398327645, -117.39438166086092, 0.5817960687842842, -0.01381722808717819, -0.24621377968388827]","[-151.38099239464938, 0.5819601201498782]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.85, 1.000000002640679, 0.85, -2.639314164046677e-09]"
39.0,"[3.93171876165475, 45.25507294632749, -117.51748855070285, 0.5967998393448145, -0.014364167446894643, -0.25541948929298985]","[-151.24514152295353, 0.5969726773885374]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.8625, 1.000000002640679, 0.8625, -2.639314164046677e-09]"
39.5,"[3.9317170769477605, 45.255071878486014, -117.64519829534935, 0.6117176643339328, -0.014929307975375367, -0.2648212100446905]","[-151.10374548893066, 0.6118998162238535]","[1.0000000123113713, 0.9999999892423869, 0.5, 0.875, 1.000000002640679, 0.875, -2.639314164046677e-09]"
40.0,"[3.9317153529411586, 45.25507077953577, -117.77760890037169, 0.6265500101153835, -0.01551299979910512, -0.2744201120328625]","[-150.95674404338226, 0.6267420269443834]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.8875, 1.0000000026406772, 0.8875, -2.639314164046677e-09]"
40.5,"[3.9317135901356837, 45.25506964924854, -117.91481895638812, 0.641297340916212, -0.016115593383907674, -0.28421733428299817]","[-150.80407198254116, 0.6414997987656113]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.9, 1.0000000026406772, 0.9, -2.639314164046677e-09]"
41.0,"[3.9317117890410938, 45.25506848738408, -118.05692762352963, 0.6559601188376283, -0.01673743946958019, -0.29421398576288776]","[-150.64565972725308, 0.6561736198487967]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.9125, 1.0000000026406772, 0.9125, -2.639314164046677e-09]"
41.5,"[3.9317099501765163, 45.255067293690054, -118.20403461641106, 0.6705388038617138, -0.017378889007729156, -0.30441114636828087]","[-150.4814338174627, 0.670763977317984]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.925, 1.0000000026406772, 0.925, -2.639314164046677e-09]"
42.0,"[3.93170807407076, 45.255066067902014, -118.35624018959521, 0.6850338538593412, -0.018040293102754828, -0.31480986788458376]","[-150.31131733542065, 0.685271357280176]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.9375, 1.0000000026406772, 0.9375, -2.639314164046677e-09]"
42.5,"[3.931706161262679, 45.25506480974332, -118.5136451235375, 0.6994457245982325, -0.018722002955936148, -0.32541117492563804]","[-150.13523026993587, 0.6996962448473113]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.95, 1.0000000026406772, 0.95, -2.639314164046677e-09]"
43.0,"[3.93170421230151, 45.25506351892517, -118.67635071100032, 0.7137748697511626, -0.019424369812572874, -0.3362160658506203]","[-149.95308983133236, 0.7140391241598073]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.9625, 1.0000000026406772, 0.9625, -2.639314164046677e-09]"
43.5,"[3.9317022277472486, 45.25506219514656, -118.84445874392564, 0.7280217409043116, -0.020147744912146673, -0.34722551366009624]","[-149.7648107244233, 0.7283004784114793]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.975, 1.0000000026406772, 0.975, -2.639314164046677e-09]"
44.0,"[3.9317002081710215, 45.255060838094266, -119.0180715007557, 0.7421867875657714, -0.020892479441467795, -0.358440466872258]","[-149.5703053865648, 0.7424807898756786]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.9875, 1.0000000026406772, 0.9875, -2.639314164046677e-09]"
44.5,"[3.9316981541554608, 45.255059447442925, -119.19729173419182, 0.7562704571742103, -0.02165892449079591, -0.36986185027016705]","[-149.3694841952123, 0.7565805399325224]","[1.0000000123113328, 0.9999999892747242, 0.5, 0.9999999973593198, 1.0000000026406772, 0.999999997360683, -2.639314164046677e-09]"
45.0,"[3.931696066295105, 45.25505802285499, -119.38222265932691, 0.7702731951101159, -0.022447431012565525, -0.3809655237706867]","[-149.16225565047498, 0.7706002090995113]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
45.5,"[3.931693945196804, 45.255056563980816, -119.57270542121226, 0.7841954446975422, -0.023257101466685557, -0.391760774603709]","[-148.9485265359238, 0.7845402400470021]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
46.0,"[3.9316917914709744, 45.25505507047203, -119.7685858085141, 0.7980376471666759, -0.02408706700556153, -0.40225662480433655]","[-148.728555706627, 0.7984010728275948]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
46.5,"[3.9316896057314983, 45.25505354198186, -119.96971412091628, 0.8118002416597293, -0.024936486629778147, -0.41246183877822007]","[-148.5025879575909, 0.8121831448166307]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
47.0,"[3.9316873885956256, 45.25505197816557, -120.1759450403054, 0.8254836652391828, -0.025804546368640824, -0.4223849306569578]","[-148.27085511546497, 0.8258868906757187]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
47.5,"[3.931685140683871, 45.25505037868076, -120.38713750563386, 0.8390883528959592, -0.02669045848486712, -0.4320341714493084]","[-148.0335770151562, 0.8395127423331858]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
48.0,"[3.9316828626199176, 45.255048743187736, -120.60315459135853, 0.8526147375575334, -0.027593460702737525, -0.4414175959938013]","[-147.79096237571102, 0.8530611289783723]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
48.5,"[3.931680555030513, 45.255047071349814, -120.82386338935544, 0.8660632500959865, -0.02851281545903328, -0.45054300971816635]","[-147.54320958811672, 0.8665324770672038]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
49.0,"[3.931678218545384, 45.25504536283354, -121.04913489421452, 0.8794343193360088, -0.029447809176106513, -0.4594179952108466]","[-147.29050742641246, 0.87992721033689]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
49.5,"[3.9316758537971177, 45.25504361730911, -121.27884389181995, 0.8927283720628585, -0.03039775155644544, -0.4680499186097092]","[-147.03303569075132, 0.8932457498279457]","[1.0000000123112456, 0.9999999893479211, 0.5, 0.9999999973582779, 1.0000000026417193, 0.9999999973606828, -2.639314164046677e-09]"
50.0,"[3.931673461421079, 45.25504183445055, -121.5128688511248, 0.9059458330325634, -0.031361974898114195, -0.4764459358129204]","[-146.77096579094516, 0.9064885139143105]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
50.5,"[3.9316710420553083, 45.25504001393593, -121.75109181903125, 0.9190871249729523, -0.03233983343046346, -0.4846129985168117]","[-146.50446127727002, 0.9196559183288918]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
51.0,"[3.9316685963404225, 45.255038155447714, -121.99339831828965, 0.9321526685983869, -0.033330702669523836, -0.4925578600854237]","[-146.23367832419265, 0.9327483762063262]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
51.5,"[3.9316661249195213, 45.25503625867289, -122.23967724833237, 0.9451428826153071, -0.03433397879251028, -0.5002870812562866]","[-145.95876617294127, 0.9457662981192007]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
52.0,"[3.931663628438086, 45.25503432330326, -122.48982078896051, 0.9580581837300561, -0.03534907803088067, -0.5078070356868667]","[-145.67986753672432, 0.9587100921184503]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
52.5,"[3.9316611075438863, 45.255032349035545, -122.74372430680395, 0.9708989866566938, -0.0363754360814067, -0.5151239153459786]","[-145.39711897287148, 0.9715801637750265]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
53.0,"[3.9316585628868803, 45.25503033557167, -123.00128626447695, 0.9836657041248048, -0.037412507534729904, -0.5222437357543515]","[-145.11065122559046, 0.98437691622233]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
53.5,"[3.931655995119124, 45.255028282618866, -123.26240813235412, 0.9963587468873051, -0.03845976532088986, -0.529172341078413]","[-144.8205895417247, 0.997100750198985]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
54.0,"[3.931653404894673, 45.255026189889904, -123.52699430289333, 1.008978523728252, -0.03951670017132529, -0.5359154090812468]","[-144.52705396284642, 1.009752064091613]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
54.5,"[3.931650792869488, 45.25502405710318, -123.79495200743395, 1.0215254414706616, -0.04058282009686243, -0.542478455934565]","[-144.23015959571552, 1.0223312539773224]","[1.0000000123111619, 0.9999999894171768, 0.5, 0.9999999973583235, 1.0000000026416735, 0.9999999973606825, -2.6393147191581895e-09]"
55.0,"[3.931648159701342, 45.25502188398294, -124.06619123540122, 1.0339999049864936, -0.041657649881218096, -0.5488668408954342]","[-143.9300168632636, 1.0348387136678372]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
55.5,"[3.9316455060497235, 45.25501967025936, -124.34062465584893, 1.046402317198015, -0.04274073058955759, -0.5550857708513892]","[-143.6267317376281, 1.0472748347443017]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
56.0,"[3.9316428325757475, 45.25501741566866, -124.61816754127462, 1.0587330790921552, -0.04383161909165977, -0.5611403047374598]","[-143.32040595754614, 1.0596400066042015]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
56.5,"[3.931640139942061, 45.25501511995331, -124.89873769364334, 1.0709925897262225, -0.04492988759925448, -0.5670353578285546]","[-143.01113723080067, 1.0719346164986754]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
57.0,"[3.931637428812754, 45.255012782862046, -125.18225537255762, 1.0831812462358137, -0.046035123217108266, -0.5727757059105335]","[-142.69901942350708, 1.0841590495709497]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
57.5,"[3.9316346998532596, 45.255010404150035, -125.46864322551289, 1.095299443842751, -0.0471469275074464, -0.5783659893332155]","[-142.3841427374444, 1.0963136888936633]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
58.0,"[3.931631953730278, 45.25500798357893, -125.7578262201795, 1.1073475758630504, -0.04826491606730992, -0.5838107169484775]","[-142.06659387573197, 1.1083989155050447]","[1.0000000123110815, 0.999999989482688, 0.5, 0.9999999973583575, 1.0000000026416396, 0.9999999973606813, -2.6393157500795692e-09]"
